"gene","date","library_stock_id","gene_plus_library_stock","experiment_id","count_adult","count_larva","count_embryo"
"div-1","2014-06-18","universal-F5_E11","div-1_universal-F5_E11","53433_E11",6,628,170
"div-1","2014-06-18","universal-F5_F02","div-1_universal-F5_F02","53433_F02",8,543,179
"div-1","2014-06-18","universal-F5_F11","div-1_universal-F5_F11","53433_F11",7,696,173
"div-1","2014-06-18","universal-F5_G02","div-1_universal-F5_G02","53433_G02",7,651,210
"div-1","2014-06-18","universal-F5_H02","div-1_universal-F5_H02","53433_H02",3,455,242
"div-1","2014-06-18","universal-F5_H11","div-1_universal-F5_H11","53433_H11",7,693,278
"div-1","2014-07-02","universal-F5_A02","div-1_universal-F5_A02","53520_A02",8,401,171
"div-1","2014-07-02","universal-F5_A11","div-1_universal-F5_A11","53520_A11",9,633,324
"div-1","2014-07-02","universal-F5_B11","div-1_universal-F5_B11","53520_B11",11,578,236
"div-1","2014-07-02","universal-F5_C02","div-1_universal-F5_C02","53520_C02",4,422,136
"div-1","2014-07-02","universal-F5_C11","div-1_universal-F5_C11","53520_C11",9,554,154
"div-1","2014-07-02","universal-F5_D02","div-1_universal-F5_D02","53520_D02",5,563,125
"div-1","2014-07-02","universal-F5_D11","div-1_universal-F5_D11","53520_D11",12,526,170
"div-1","2014-07-02","universal-F5_E02","div-1_universal-F5_E02","53520_E02",10,472,149
"div-1","2014-07-02","universal-F5_E11","div-1_universal-F5_E11","53520_E11",4,428,165
"div-1","2014-07-02","universal-F5_F02","div-1_universal-F5_F02","53520_F02",9,461,114
"div-1","2014-07-02","universal-F5_F11","div-1_universal-F5_F11","53520_F11",7,573,162
"div-1","2014-07-02","universal-F5_G02","div-1_universal-F5_G02","53520_G02",7,415,143
"div-1","2014-07-02","universal-F5_H02","div-1_universal-F5_H02","53520_H02",6,493,170
"div-1","2014-07-02","universal-F5_H11","div-1_universal-F5_H11","53520_H11",9,487,153
"div-1","2015-08-12","L4440_A01","div-1_L4440_A01","57227_A01",8,825,323
"div-1","2015-08-12","L4440_A01","div-1_L4440_A01","57228_A01",9,781,276
"div-1","2015-08-12","L4440_A02","div-1_L4440_A02","57227_A02",9,675,298
"div-1","2015-08-12","L4440_A02","div-1_L4440_A02","57228_A02",12,827,294
"div-1","2015-08-12","L4440_A03","div-1_L4440_A03","57227_A03",11,871,395
"div-1","2015-08-12","L4440_A03","div-1_L4440_A03","57228_A03",15,635,260
"div-1","2015-08-12","L4440_A04","div-1_L4440_A04","57227_A04",14,698,334
"div-1","2015-08-12","L4440_A04","div-1_L4440_A04","57228_A04",10,809,246
"div-1","2015-08-12","L4440_A05","div-1_L4440_A05","57227_A05",13,834,204
"div-1","2015-08-12","L4440_A05","div-1_L4440_A05","57228_A05",10,714,172
"div-1","2015-08-12","L4440_A06","div-1_L4440_A06","57227_A06",16,966,349
"div-1","2015-08-12","L4440_A06","div-1_L4440_A06","57228_A06",12,871,234
"div-1","2015-08-12","L4440_A07","div-1_L4440_A07","57227_A07",11,601,420
"div-1","2015-08-12","L4440_A07","div-1_L4440_A07","57228_A07",14,937,217
"div-1","2015-08-12","L4440_A08","div-1_L4440_A08","57227_A08",4,508,316
"div-1","2015-08-12","L4440_A08","div-1_L4440_A08","57228_A08",10,788,216
"div-1","2015-08-12","L4440_A09","div-1_L4440_A09","57227_A09",7,994,496
"div-1","2015-08-12","L4440_A09","div-1_L4440_A09","57228_A09",8,658,205
"div-1","2015-08-12","L4440_A10","div-1_L4440_A10","57227_A10",6,488,217
"div-1","2015-08-12","L4440_A10","div-1_L4440_A10","57228_A10",10,620,314
"div-1","2015-08-12","L4440_A11","div-1_L4440_A11","57227_A11",9,733,238
"div-1","2015-08-12","L4440_A11","div-1_L4440_A11","57228_A11",11,664,155
"div-1","2015-08-12","L4440_A12","div-1_L4440_A12","57227_A12",8,903,233
"div-1","2015-08-12","L4440_A12","div-1_L4440_A12","57228_A12",10,707,319
"div-1","2015-08-12","L4440_B01","div-1_L4440_B01","57227_B01",7,113,91
"div-1","2015-08-12","L4440_B01","div-1_L4440_B01","57228_B01",7,683,320
"div-1","2015-08-12","L4440_B02","div-1_L4440_B02","57227_B02",8,399,335
"div-1","2015-08-12","L4440_B02","div-1_L4440_B02","57228_B02",11,785,286
"div-1","2015-08-12","L4440_B03","div-1_L4440_B03","57227_B03",9,706,363
"div-1","2015-08-12","L4440_B03","div-1_L4440_B03","57228_B03",11,946,208
"div-1","2015-08-12","L4440_B04","div-1_L4440_B04","57227_B04",9,821,340
"div-1","2015-08-12","L4440_B04","div-1_L4440_B04","57228_B04",11,746,212
"div-1","2015-08-12","L4440_B05","div-1_L4440_B05","57227_B05",11,782,182
"div-1","2015-08-12","L4440_B05","div-1_L4440_B05","57228_B05",13,921,198
"div-1","2015-08-12","L4440_B06","div-1_L4440_B06","57227_B06",14,813,346
"div-1","2015-08-12","L4440_B06","div-1_L4440_B06","57228_B06",9,725,300
"div-1","2015-08-12","L4440_B07","div-1_L4440_B07","57227_B07",18,734,243
"div-1","2015-08-12","L4440_B07","div-1_L4440_B07","57228_B07",14,775,240
"div-1","2015-08-12","L4440_B08","div-1_L4440_B08","57227_B08",10,741,299
"div-1","2015-08-12","L4440_B08","div-1_L4440_B08","57228_B08",8,815,168
"div-1","2015-08-12","L4440_B09","div-1_L4440_B09","57227_B09",8,826,209
"div-1","2015-08-12","L4440_B09","div-1_L4440_B09","57228_B09",7,685,169
"div-1","2015-08-12","L4440_B10","div-1_L4440_B10","57227_B10",9,553,273
"div-1","2015-08-12","L4440_B10","div-1_L4440_B10","57228_B10",8,662,210
"div-1","2015-08-12","L4440_B11","div-1_L4440_B11","57227_B11",16,880,270
"div-1","2015-08-12","L4440_B11","div-1_L4440_B11","57228_B11",12,751,154
"div-1","2015-08-12","L4440_B12","div-1_L4440_B12","57227_B12",9,842,281
"div-1","2015-08-12","L4440_B12","div-1_L4440_B12","57228_B12",13,820,275
"div-1","2015-08-12","L4440_C01","div-1_L4440_C01","57227_C01",12,819,213
"div-1","2015-08-12","L4440_C01","div-1_L4440_C01","57228_C01",9,852,277
"div-1","2015-08-12","L4440_C02","div-1_L4440_C02","57227_C02",10,763,183
"div-1","2015-08-12","L4440_C02","div-1_L4440_C02","57228_C02",7,466,256
"div-1","2015-08-12","L4440_C03","div-1_L4440_C03","57227_C03",13,887,182
"div-1","2015-08-12","L4440_C03","div-1_L4440_C03","57228_C03",13,903,185
"div-1","2015-08-12","L4440_C04","div-1_L4440_C04","57227_C04",10,883,246
"div-1","2015-08-12","L4440_C04","div-1_L4440_C04","57228_C04",12,912,245
"div-1","2015-08-12","L4440_C05","div-1_L4440_C05","57227_C05",10,799,247
"div-1","2015-08-12","L4440_C05","div-1_L4440_C05","57228_C05",8,651,265
"div-1","2015-08-12","L4440_C06","div-1_L4440_C06","57227_C06",5,778,328
"div-1","2015-08-12","L4440_C06","div-1_L4440_C06","57228_C06",9,836,299
"div-1","2015-08-12","L4440_C07","div-1_L4440_C07","57227_C07",14,738,165
"div-1","2015-08-12","L4440_C07","div-1_L4440_C07","57228_C07",9,793,285
"div-1","2015-08-12","L4440_C08","div-1_L4440_C08","57227_C08",26,885,267
"div-1","2015-08-12","L4440_C08","div-1_L4440_C08","57228_C08",7,672,166
"div-1","2015-08-12","L4440_C09","div-1_L4440_C09","57227_C09",9,829,180
"div-1","2015-08-12","L4440_C09","div-1_L4440_C09","57228_C09",6,708,151
"div-1","2015-08-12","L4440_C10","div-1_L4440_C10","57227_C10",14,541,317
"div-1","2015-08-12","L4440_C10","div-1_L4440_C10","57228_C10",2,297,316
"div-1","2015-08-12","L4440_C11","div-1_L4440_C11","57227_C11",11,854,152
"div-1","2015-08-12","L4440_C11","div-1_L4440_C11","57228_C11",14,686,194
"div-1","2015-08-12","L4440_C12","div-1_L4440_C12","57227_C12",11,983,324
"div-1","2015-08-12","L4440_C12","div-1_L4440_C12","57228_C12",13,775,208
"div-1","2015-08-12","L4440_D01","div-1_L4440_D01","57227_D01",7,540,238
"div-1","2015-08-12","L4440_D01","div-1_L4440_D01","57228_D01",7,487,244
"div-1","2015-08-12","L4440_D02","div-1_L4440_D02","57227_D02",13,981,137
"div-1","2015-08-12","L4440_D02","div-1_L4440_D02","57228_D02",11,762,250
"div-1","2015-08-12","L4440_D03","div-1_L4440_D03","57227_D03",11,747,300
"div-1","2015-08-12","L4440_D03","div-1_L4440_D03","57228_D03",5,694,500
"div-1","2015-08-12","L4440_D04","div-1_L4440_D04","57227_D04",9,828,193
"div-1","2015-08-12","L4440_D04","div-1_L4440_D04","57228_D04",9,726,364
"div-1","2015-08-12","L4440_D05","div-1_L4440_D05","57227_D05",11,959,200
"div-1","2015-08-12","L4440_D05","div-1_L4440_D05","57228_D05",12,851,282
"div-1","2015-08-12","L4440_D06","div-1_L4440_D06","57227_D06",14,872,210
"div-1","2015-08-12","L4440_D06","div-1_L4440_D06","57228_D06",11,796,429
"div-1","2015-08-12","L4440_D07","div-1_L4440_D07","57227_D07",9,913,190
"div-1","2015-08-12","L4440_D07","div-1_L4440_D07","57228_D07",8,661,280
"div-1","2015-08-12","L4440_D08","div-1_L4440_D08","57227_D08",9,879,188
"div-1","2015-08-12","L4440_D08","div-1_L4440_D08","57228_D08",11,862,293
"div-1","2015-08-12","L4440_D09","div-1_L4440_D09","57227_D09",9,693,205
"div-1","2015-08-12","L4440_D09","div-1_L4440_D09","57228_D09",10,843,261
"div-1","2015-08-12","L4440_D10","div-1_L4440_D10","57227_D10",9,540,360
"div-1","2015-08-12","L4440_D10","div-1_L4440_D10","57228_D10",9,724,214
"div-1","2015-08-12","L4440_D11","div-1_L4440_D11","57227_D11",6,885,247
"div-1","2015-08-12","L4440_D11","div-1_L4440_D11","57228_D11",15,620,207
"div-1","2015-08-12","L4440_D12","div-1_L4440_D12","57227_D12",5,565,392
"div-1","2015-08-12","L4440_D12","div-1_L4440_D12","57228_D12",10,626,386
"div-1","2015-08-12","L4440_E01","div-1_L4440_E01","57227_E01",8,761,200
"div-1","2015-08-12","L4440_E01","div-1_L4440_E01","57228_E01",8,814,299
"div-1","2015-08-12","L4440_E02","div-1_L4440_E02","57227_E02",11,860,188
"div-1","2015-08-12","L4440_E02","div-1_L4440_E02","57228_E02",11,727,520
"div-1","2015-08-12","L4440_E03","div-1_L4440_E03","57227_E03",11,809,364
"div-1","2015-08-12","L4440_E03","div-1_L4440_E03","57228_E03",7,767,379
"div-1","2015-08-12","L4440_E04","div-1_L4440_E04","57227_E04",12,944,352
"div-1","2015-08-12","L4440_E04","div-1_L4440_E04","57228_E04",9,659,407
"div-1","2015-08-12","L4440_E05","div-1_L4440_E05","57227_E05",8,687,162
"div-1","2015-08-12","L4440_E05","div-1_L4440_E05","57228_E05",7,704,518
"div-1","2015-08-12","L4440_E06","div-1_L4440_E06","57227_E06",13,921,197
"div-1","2015-08-12","L4440_E06","div-1_L4440_E06","57228_E06",10,652,479
"div-1","2015-08-12","L4440_E07","div-1_L4440_E07","57227_E07",12,753,201
"div-1","2015-08-12","L4440_E07","div-1_L4440_E07","57228_E07",10,603,267
"div-1","2015-08-12","L4440_E08","div-1_L4440_E08","57227_E08",7,759,191
"div-1","2015-08-12","L4440_E08","div-1_L4440_E08","57228_E08",16,804,147
"div-1","2015-08-12","L4440_E09","div-1_L4440_E09","57227_E09",7,855,298
"div-1","2015-08-12","L4440_E09","div-1_L4440_E09","57228_E09",11,773,231
"div-1","2015-08-12","L4440_E10","div-1_L4440_E10","57227_E10",6,430,328
"div-1","2015-08-12","L4440_E10","div-1_L4440_E10","57228_E10",7,564,389
"div-1","2015-08-12","L4440_E11","div-1_L4440_E11","57227_E11",14,801,163
"div-1","2015-08-12","L4440_E11","div-1_L4440_E11","57228_E11",9,635,186
"div-1","2015-08-12","L4440_E12","div-1_L4440_E12","57227_E12",11,764,273
"div-1","2015-08-12","L4440_E12","div-1_L4440_E12","57228_E12",15,701,460
"div-1","2015-08-12","L4440_F01","div-1_L4440_F01","57227_F01",7,652,458
"div-1","2015-08-12","L4440_F01","div-1_L4440_F01","57228_F01",6,739,297
"div-1","2015-08-12","L4440_F02","div-1_L4440_F02","57227_F02",10,787,388
"div-1","2015-08-12","L4440_F02","div-1_L4440_F02","57228_F02",13,887,399
"div-1","2015-08-12","L4440_F03","div-1_L4440_F03","57227_F03",16,921,328
"div-1","2015-08-12","L4440_F03","div-1_L4440_F03","57228_F03",16,708,411
"div-1","2015-08-12","L4440_F04","div-1_L4440_F04","57227_F04",13,813,362
"div-1","2015-08-12","L4440_F04","div-1_L4440_F04","57228_F04",10,649,524
"div-1","2015-08-12","L4440_F05","div-1_L4440_F05","57227_F05",9,762,275
"div-1","2015-08-12","L4440_F05","div-1_L4440_F05","57228_F05",10,734,190
"div-1","2015-08-12","L4440_F06","div-1_L4440_F06","57227_F06",11,797,258
"div-1","2015-08-12","L4440_F06","div-1_L4440_F06","57228_F06",11,715,273
"div-1","2015-08-12","L4440_F07","div-1_L4440_F07","57227_F07",10,943,215
"div-1","2015-08-12","L4440_F07","div-1_L4440_F07","57228_F07",11,610,437
"div-1","2015-08-12","L4440_F08","div-1_L4440_F08","57227_F08",5,815,210
"div-1","2015-08-12","L4440_F08","div-1_L4440_F08","57228_F08",13,923,156
"div-1","2015-08-12","L4440_F09","div-1_L4440_F09","57227_F09",13,754,158
"div-1","2015-08-12","L4440_F09","div-1_L4440_F09","57228_F09",14,907,292
"div-1","2015-08-12","L4440_F10","div-1_L4440_F10","57227_F10",7,658,221
"div-1","2015-08-12","L4440_F10","div-1_L4440_F10","57228_F10",10,555,521
"div-1","2015-08-12","L4440_F11","div-1_L4440_F11","57227_F11",13,649,258
"div-1","2015-08-12","L4440_F11","div-1_L4440_F11","57228_F11",10,921,413
"div-1","2015-08-12","L4440_F12","div-1_L4440_F12","57227_F12",11,940,248
"div-1","2015-08-12","L4440_F12","div-1_L4440_F12","57228_F12",13,692,270
"div-1","2015-08-12","L4440_G01","div-1_L4440_G01","57227_G01",6,700,196
"div-1","2015-08-12","L4440_G01","div-1_L4440_G01","57228_G01",12,924,239
"div-1","2015-08-12","L4440_G02","div-1_L4440_G02","57227_G02",12,758,144
"div-1","2015-08-12","L4440_G02","div-1_L4440_G02","57228_G02",11,699,390
"div-1","2015-08-12","L4440_G03","div-1_L4440_G03","57227_G03",11,965,310
"div-1","2015-08-12","L4440_G03","div-1_L4440_G03","57228_G03",11,616,287
"div-1","2015-08-12","L4440_G04","div-1_L4440_G04","57227_G04",9,770,291
"div-1","2015-08-12","L4440_G04","div-1_L4440_G04","57228_G04",9,809,540
"div-1","2015-08-12","L4440_G05","div-1_L4440_G05","57227_G05",9,865,222
"div-1","2015-08-12","L4440_G05","div-1_L4440_G05","57228_G05",15,901,276
"div-1","2015-08-12","L4440_G06","div-1_L4440_G06","57227_G06",6,625,347
"div-1","2015-08-12","L4440_G06","div-1_L4440_G06","57228_G06",8,541,304
"div-1","2015-08-12","L4440_G07","div-1_L4440_G07","57227_G07",9,793,265
"div-1","2015-08-12","L4440_G07","div-1_L4440_G07","57228_G07",10,724,355
"div-1","2015-08-12","L4440_G08","div-1_L4440_G08","57227_G08",12,1010,217
"div-1","2015-08-12","L4440_G08","div-1_L4440_G08","57228_G08",9,752,297
"div-1","2015-08-12","L4440_G09","div-1_L4440_G09","57227_G09",11,561,251
"div-1","2015-08-12","L4440_G09","div-1_L4440_G09","57228_G09",13,819,585
"div-1","2015-08-12","L4440_G10","div-1_L4440_G10","57227_G10",10,810,273
"div-1","2015-08-12","L4440_G10","div-1_L4440_G10","57228_G10",10,909,386
"div-1","2015-08-12","L4440_G11","div-1_L4440_G11","57227_G11",13,950,352
"div-1","2015-08-12","L4440_G11","div-1_L4440_G11","57228_G11",16,744,380
"div-1","2015-08-12","L4440_G12","div-1_L4440_G12","57227_G12",17,733,420
"div-1","2015-08-12","L4440_G12","div-1_L4440_G12","57228_G12",11,868,483
"div-1","2015-08-12","L4440_H01","div-1_L4440_H01","57227_H01",16,698,227
"div-1","2015-08-12","L4440_H01","div-1_L4440_H01","57228_H01",11,696,468
"div-1","2015-08-12","L4440_H02","div-1_L4440_H02","57227_H02",11,597,182
"div-1","2015-08-12","L4440_H02","div-1_L4440_H02","57228_H02",11,901,291
"div-1","2015-08-12","L4440_H03","div-1_L4440_H03","57227_H03",7,735,298
"div-1","2015-08-12","L4440_H03","div-1_L4440_H03","57228_H03",13,880,369
"div-1","2015-08-12","L4440_H04","div-1_L4440_H04","57227_H04",11,856,211
"div-1","2015-08-12","L4440_H04","div-1_L4440_H04","57228_H04",7,728,269
"div-1","2015-08-12","L4440_H05","div-1_L4440_H05","57227_H05",11,931,190
"div-1","2015-08-12","L4440_H05","div-1_L4440_H05","57228_H05",12,947,261
"div-1","2015-08-12","L4440_H06","div-1_L4440_H06","57227_H06",12,870,386
"div-1","2015-08-12","L4440_H06","div-1_L4440_H06","57228_H06",16,737,321
"div-1","2015-08-12","L4440_H07","div-1_L4440_H07","57227_H07",13,1041,197
"div-1","2015-08-12","L4440_H07","div-1_L4440_H07","57228_H07",9,779,391
"div-1","2015-08-12","L4440_H08","div-1_L4440_H08","57227_H08",9,641,249
"div-1","2015-08-12","L4440_H08","div-1_L4440_H08","57228_H08",10,843,259
"div-1","2015-08-12","L4440_H09","div-1_L4440_H09","57227_H09",11,708,344
"div-1","2015-08-12","L4440_H09","div-1_L4440_H09","57228_H09",14,669,286
"div-1","2015-08-12","L4440_H10","div-1_L4440_H10","57227_H10",10,683,420
"div-1","2015-08-12","L4440_H10","div-1_L4440_H10","57228_H10",10,721,372
"div-1","2015-08-12","L4440_H11","div-1_L4440_H11","57227_H11",12,716,231
"div-1","2015-08-12","L4440_H11","div-1_L4440_H11","57228_H11",11,920,418
"div-1","2015-08-12","L4440_H12","div-1_L4440_H12","57227_H12",15,956,187
"div-1","2015-08-12","L4440_H12","div-1_L4440_H12","57228_H12",9,987,353
"dnc-1","2015-10-09","L4440_A01","dnc-1_L4440_A01","58541_A01",10,310,177
"dnc-1","2015-10-09","L4440_A01","dnc-1_L4440_A01","58542_A01",6,321,151
"dnc-1","2015-10-09","L4440_A02","dnc-1_L4440_A02","58541_A02",9,330,126
"dnc-1","2015-10-09","L4440_A02","dnc-1_L4440_A02","58542_A02",12,406,160
"dnc-1","2015-10-09","L4440_A03","dnc-1_L4440_A03","58541_A03",8,316,128
"dnc-1","2015-10-09","L4440_A03","dnc-1_L4440_A03","58542_A03",8,329,184
"dnc-1","2015-10-09","L4440_A04","dnc-1_L4440_A04","58541_A04",9,296,175
"dnc-1","2015-10-09","L4440_A04","dnc-1_L4440_A04","58542_A04",8,379,196
"dnc-1","2015-10-09","L4440_A05","dnc-1_L4440_A05","58541_A05",10,229,178
"dnc-1","2015-10-09","L4440_A05","dnc-1_L4440_A05","58542_A05",12,360,153
"dnc-1","2015-10-09","L4440_A06","dnc-1_L4440_A06","58541_A06",9,220,212
"dnc-1","2015-10-09","L4440_A06","dnc-1_L4440_A06","58542_A06",11,282,262
"dnc-1","2015-10-09","L4440_A07","dnc-1_L4440_A07","58541_A07",9,266,176
"dnc-1","2015-10-09","L4440_A07","dnc-1_L4440_A07","58542_A07",7,366,201
"dnc-1","2015-10-09","L4440_A08","dnc-1_L4440_A08","58541_A08",9,325,135
"dnc-1","2015-10-09","L4440_A08","dnc-1_L4440_A08","58542_A08",5,285,206
"dnc-1","2015-10-09","L4440_A09","dnc-1_L4440_A09","58541_A09",9,258,219
"dnc-1","2015-10-09","L4440_A09","dnc-1_L4440_A09","58542_A09",2,292,169
"dnc-1","2015-10-09","L4440_A10","dnc-1_L4440_A10","58541_A10",7,246,195
"dnc-1","2015-10-09","L4440_A10","dnc-1_L4440_A10","58542_A10",12,418,232
"dnc-1","2015-10-09","L4440_A11","dnc-1_L4440_A11","58541_A11",8,279,291
"dnc-1","2015-10-09","L4440_A11","dnc-1_L4440_A11","58542_A11",15,422,211
"dnc-1","2015-10-09","L4440_A12","dnc-1_L4440_A12","58541_A12",6,349,244
"dnc-1","2015-10-09","L4440_A12","dnc-1_L4440_A12","58542_A12",6,372,153
"dnc-1","2015-10-09","L4440_B01","dnc-1_L4440_B01","58541_B01",10,326,148
"dnc-1","2015-10-09","L4440_B01","dnc-1_L4440_B01","58542_B01",12,444,168
"dnc-1","2015-10-09","L4440_B02","dnc-1_L4440_B02","58541_B02",8,313,133
"dnc-1","2015-10-09","L4440_B02","dnc-1_L4440_B02","58542_B02",9,311,123
"dnc-1","2015-10-09","L4440_B03","dnc-1_L4440_B03","58541_B03",9,329,134
"dnc-1","2015-10-09","L4440_B03","dnc-1_L4440_B03","58542_B03",10,382,104
"dnc-1","2015-10-09","L4440_B04","dnc-1_L4440_B04","58541_B04",9,295,191
"dnc-1","2015-10-09","L4440_B04","dnc-1_L4440_B04","58542_B04",11,395,136
"dnc-1","2015-10-09","L4440_B05","dnc-1_L4440_B05","58541_B05",8,278,234
"dnc-1","2015-10-09","L4440_B05","dnc-1_L4440_B05","58542_B05",4,233,111
"dnc-1","2015-10-09","L4440_B06","dnc-1_L4440_B06","58541_B06",9,270,128
"dnc-1","2015-10-09","L4440_B06","dnc-1_L4440_B06","58542_B06",12,342,146
"dnc-1","2015-10-09","L4440_B07","dnc-1_L4440_B07","58541_B07",8,212,137
"dnc-1","2015-10-09","L4440_B07","dnc-1_L4440_B07","58542_B07",4,226,159
"dnc-1","2015-10-09","L4440_B08","dnc-1_L4440_B08","58541_B08",11,290,176
"dnc-1","2015-10-09","L4440_B08","dnc-1_L4440_B08","58542_B08",5,267,156
"dnc-1","2015-10-09","L4440_B09","dnc-1_L4440_B09","58541_B09",6,290,164
"dnc-1","2015-10-09","L4440_B09","dnc-1_L4440_B09","58542_B09",14,328,150
"dnc-1","2015-10-09","L4440_B10","dnc-1_L4440_B10","58541_B10",5,236,164
"dnc-1","2015-10-09","L4440_B10","dnc-1_L4440_B10","58542_B10",9,369,145
"dnc-1","2015-10-09","L4440_B11","dnc-1_L4440_B11","58541_B11",11,271,206
"dnc-1","2015-10-09","L4440_B11","dnc-1_L4440_B11","58542_B11",9,327,188
"dnc-1","2015-10-09","L4440_B12","dnc-1_L4440_B12","58541_B12",13,291,176
"dnc-1","2015-10-09","L4440_B12","dnc-1_L4440_B12","58542_B12",5,248,190
"dnc-1","2015-10-09","L4440_C01","dnc-1_L4440_C01","58541_C01",12,328,133
"dnc-1","2015-10-09","L4440_C01","dnc-1_L4440_C01","58542_C01",10,374,124
"dnc-1","2015-10-09","L4440_C02","dnc-1_L4440_C02","58541_C02",7,341,122
"dnc-1","2015-10-09","L4440_C02","dnc-1_L4440_C02","58542_C02",11,386,75
"dnc-1","2015-10-09","L4440_C03","dnc-1_L4440_C03","58541_C03",7,327,168
"dnc-1","2015-10-09","L4440_C03","dnc-1_L4440_C03","58542_C03",9,406,102
"dnc-1","2015-10-09","L4440_C04","dnc-1_L4440_C04","58541_C04",8,367,199
"dnc-1","2015-10-09","L4440_C04","dnc-1_L4440_C04","58542_C04",17,443,149
"dnc-1","2015-10-09","L4440_C05","dnc-1_L4440_C05","58541_C05",8,317,184
"dnc-1","2015-10-09","L4440_C05","dnc-1_L4440_C05","58542_C05",10,313,135
"dnc-1","2015-10-09","L4440_C06","dnc-1_L4440_C06","58541_C06",10,395,208
"dnc-1","2015-10-09","L4440_C06","dnc-1_L4440_C06","58542_C06",8,329,194
"dnc-1","2015-10-09","L4440_C07","dnc-1_L4440_C07","58541_C07",5,217,172
"dnc-1","2015-10-09","L4440_C07","dnc-1_L4440_C07","58542_C07",6,296,117
"dnc-1","2015-10-09","L4440_C08","dnc-1_L4440_C08","58541_C08",10,331,151
"dnc-1","2015-10-09","L4440_C08","dnc-1_L4440_C08","58542_C08",11,360,169
"dnc-1","2015-10-09","L4440_C09","dnc-1_L4440_C09","58541_C09",7,244,133
"dnc-1","2015-10-09","L4440_C09","dnc-1_L4440_C09","58542_C09",10,347,119
"dnc-1","2015-10-09","L4440_C10","dnc-1_L4440_C10","58541_C10",9,245,134
"dnc-1","2015-10-09","L4440_C10","dnc-1_L4440_C10","58542_C10",6,304,125
"dnc-1","2015-10-09","L4440_C11","dnc-1_L4440_C11","58541_C11",6,260,170
"dnc-1","2015-10-09","L4440_C11","dnc-1_L4440_C11","58542_C11",11,335,154
"dnc-1","2015-10-09","L4440_C12","dnc-1_L4440_C12","58541_C12",5,256,156
"dnc-1","2015-10-09","L4440_C12","dnc-1_L4440_C12","58542_C12",10,413,116
"dnc-1","2015-10-09","L4440_D01","dnc-1_L4440_D01","58541_D01",11,388,77
"dnc-1","2015-10-09","L4440_D01","dnc-1_L4440_D01","58542_D01",15,488,207
"dnc-1","2015-10-09","L4440_D02","dnc-1_L4440_D02","58541_D02",8,348,90
"dnc-1","2015-10-09","L4440_D02","dnc-1_L4440_D02","58542_D02",13,401,121
"dnc-1","2015-10-09","L4440_D03","dnc-1_L4440_D03","58541_D03",10,327,143
"dnc-1","2015-10-09","L4440_D03","dnc-1_L4440_D03","58542_D03",11,455,76
